vehicle_reg_No,MYT_TIMESTAMP,longitude,latitude
WA9451M,2023-09-03T13:55:04,101.705658,2.75192
WA9451M,2023-09-03T13:55:34,101.705658,2.75193
WA9451M,2023-09-03T13:56:04,101.705658,2.75195
WA9451M,2023-09-03T13:57:04,101.705658,2.75217
WA9451M,2023-09-03T13:57:34,101.705658,2.75208
WA9451M,2023-09-03T13:58:04,101.705658,2.75208
WA9451M,2023-09-03T13:58:34,101.705658,2.75208
WA9451M,2023-09-03T13:59:04,101.705833,2.75205
WA9451M,2023-09-03T13:59:34,101.705833,2.75205
WA9451M,2023-09-03T14:00:04,101.705833,2.75207
WA9451M,2023-09-03T14:00:34,101.705833,2.75207
WA9451M,2023-09-03T14:01:04,101.705833,2.75213
WA9451M,2023-09-03T14:01:34,101.705833,2.7521
WA9451M,2023-09-03T14:02:04,101.705833,2.75212
WA9451M,2023-09-03T14:02:34,101.705833,2.7522
WA9451M,2023-09-03T14:03:04,101.705833,2.75233
WA9451M,2023-09-03T14:03:34,101.705658,2.75242
WA9451M,2023-09-03T14:04:04,101.705833,2.75223
WA9451M,2023-09-03T14:04:34,101.705833,2.7522
WA9451M,2023-09-03T14:05:34,101.706009,2.75232
WA9451M,2023-09-03T14:06:04,101.706009,2.7523
WA9451M,2023-09-03T14:06:34,101.706009,2.7523
WA9451M,2023-09-03T14:07:04,101.706009,2.7523
WA9451M,2023-09-03T14:07:34,101.706009,2.75232
WA9451M,2023-09-03T14:08:04,101.706169,2.75227
WA9451M,2023-09-03T14:08:34,101.706009,2.75235
WA9451M,2023-09-03T14:12:04,101.712662,2.74828
WA9451M,2023-09-03T14:12:34,101.712662,2.74823
WA9451M,2023-09-03T14:13:04,101.712662,2.74813
WA9451M,2023-09-03T14:16:04,101.705833,2.75213
WA9451M,2023-09-03T14:16:34,101.706009,2.75218
WA9451M,2023-09-03T14:17:04,101.705833,2.75215
WA9451M,2023-09-03T14:17:34,0.0,0.0
WA9451M,2023-09-03T14:18:04,101.706009,2.75223
WA9451M,2023-09-03T14:18:34,101.706009,2.75227
WA9451M,2023-09-03T14:19:04,101.706009,2.75225
WA9451M,2023-09-03T14:19:34,101.706009,2.75227
WA9451M,2023-09-03T14:20:04,101.705833,2.75238
WA9451M,2023-09-03T14:21:34,101.705498,2.75185
WA9451M,2023-09-03T14:22:04,101.705498,2.75183
WA9451M,2023-09-03T14:22:34,101.705658,2.75177
WA9451M,2023-09-03T14:23:04,101.705658,2.7519
WA9451M,2023-09-03T14:23:34,101.705658,2.75185
WA9451M,2023-09-03T14:24:04,101.705658,2.75188
WA9451M,2023-09-03T14:24:34,101.705833,2.75192
WA9451M,2023-09-03T14:25:04,101.705658,2.75195
WA9451M,2023-09-03T14:25:34,101.705658,2.75195
WA9451M,2023-09-03T14:26:04,101.705833,2.752
WA9451M,2023-09-03T14:26:34,101.705833,2.75197
WA9451M,2023-09-03T14:27:04,101.705833,2.752
WA9451M,2023-09-03T14:27:34,101.705833,2.752
WA9451M,2023-09-03T14:28:04,101.705833,2.75198
WA9451M,2023-09-03T14:28:34,101.705833,2.75192
WA9451M,2023-09-03T14:29:04,0.0,0.0
WA9451M,2023-09-03T14:29:34,0.0,0.0
WA9451M,2023-09-03T14:30:04,0.0,0.0
WA9451M,2023-09-03T14:30:34,101.705658,2.75253
WA9451M,2023-09-03T14:31:34,101.705833,2.75223
WA9451M,2023-09-03T14:32:04,101.705833,2.75233
WA9451M,2023-09-03T14:32:34,101.705833,2.75232
WA9451M,2023-09-03T14:33:04,101.705833,2.75235
WA9451M,2023-09-03T14:33:34,101.705833,2.75232
WA9451M,2023-09-03T14:34:04,101.705658,2.75232
WA9451M,2023-09-03T14:34:34,101.705833,2.75233
WA9451M,2023-09-03T14:38:04,101.71283,2.74852
WA9451M,2023-09-03T14:38:34,101.712662,2.74838
WA9451M,2023-09-03T14:39:04,101.712662,2.74827
WA9451M,2023-09-03T14:39:34,101.712662,2.7482
WA9451M,2023-09-03T14:43:34,101.705833,2.75207
WA9451M,2023-09-03T14:44:04,101.705498,2.7522
WA9451M,2023-09-03T14:45:04,101.705658,2.75205
WA9451M,2023-09-03T14:45:34,101.705833,2.75212
WA9451M,2023-09-03T14:46:04,101.705833,2.75205
WA9451M,2023-09-03T14:46:34,101.705658,2.75208
WA9451M,2023-09-03T14:47:04,101.706009,2.75222
WA9451M,2023-09-03T14:47:34,101.706009,2.75222
WA9451M,2023-09-03T14:49:04,0.0,0.0
WA9451M,2023-09-03T14:49:34,101.705498,2.75192
WA9451M,2023-09-03T14:51:04,101.705833,2.75213
WA9451M,2023-09-03T14:51:34,0.0,0.0
WA9451M,2023-09-03T14:52:04,0.0,0.0
WA9451M,2023-09-03T14:52:34,0.0,0.0
WA9451M,2023-09-03T14:53:04,0.0,0.0
WA9451M,2023-09-03T14:53:34,101.706009,2.75228
WA9451M,2023-09-03T14:54:04,101.706009,2.75228
WA9451M,2023-09-03T14:54:34,101.706009,2.7523
WA9451M,2023-09-03T14:55:04,101.706009,2.75225
WA9451M,2023-09-03T14:55:34,101.706009,2.75227
WA9451M,2023-09-03T14:57:04,0.0,0.0
WA9451M,2023-09-03T14:59:34,101.71283,2.7485
WA9451M,2023-09-03T15:00:04,101.712662,2.7483
WA9451M,2023-09-03T15:04:04,101.706009,2.75225
WA9451M,2023-09-03T15:04:34,101.705833,2.7522
WA9451M,2023-09-03T15:05:04,101.706009,2.75215
WA9451M,2023-09-03T15:06:04,0.0,0.0
WA9451M,2023-09-03T15:06:34,101.705498,2.7526
WA9451M,2023-09-03T15:07:04,0.0,0.0
WA9451M,2023-09-03T15:07:34,101.705498,2.75228
WA9451M,2023-09-03T15:08:34,0.0,0.0
WA9451M,2023-09-03T15:09:04,101.706009,2.75202
WA9451M,2023-09-03T15:09:34,101.706169,2.75193
WA9451M,2023-09-03T15:10:04,101.705833,2.75207
WA9451M,2023-09-03T15:10:34,101.705833,2.75208
WA9451M,2023-09-03T15:11:04,101.705833,2.75205
WA9451M,2023-09-03T15:12:04,101.706009,2.75225
WA9451M,2023-09-03T15:13:04,101.706009,2.75237
WA9451M,2023-09-03T15:13:34,101.706009,2.75237
WA9451M,2023-09-03T15:14:04,101.706009,2.75228
WA9451M,2023-09-03T15:15:04,0.0,0.0
WA9451M,2023-09-03T15:18:04,101.712662,2.7484
WA9451M,2023-09-03T15:18:34,101.712662,2.74823
WA9451M,2023-09-03T15:22:04,101.705833,2.75187
WA9451M,2023-09-03T15:23:04,101.705833,2.75218
WA9451M,2023-09-03T15:23:34,101.705833,2.75215
WA9451M,2023-09-03T15:24:04,101.706009,2.75215
WA9451M,2023-09-03T15:24:34,101.706009,2.75217
WA9451M,2023-09-03T15:25:04,101.706009,2.75222
WA9451M,2023-09-03T15:26:04,101.706009,2.75223
WA9451M,2023-09-03T15:26:34,101.706009,2.75222
WA9451M,2023-09-03T15:27:04,101.706009,2.75222
WA9451M,2023-09-03T15:27:34,101.706009,2.75223
WA9451M,2023-09-03T15:28:04,101.706009,2.75222
WA9451M,2023-09-03T15:29:34,101.705658,2.75192
WA9451M,2023-09-03T15:30:04,101.705833,2.75188
WA9451M,2023-09-03T15:31:04,101.705658,2.75222
WA9451M,2023-09-03T15:31:34,0.0,0.0
WA9451M,2023-09-03T15:32:04,101.705833,2.75212
WA9451M,2023-09-03T15:32:34,101.705833,2.75213
WA9451M,2023-09-03T15:33:04,0.0,0.0
WA9451M,2023-09-03T15:33:34,0.0,0.0
WA9451M,2023-09-03T15:34:04,0.0,0.0
WA9451M,2023-09-03T15:34:34,101.705833,2.75232
WA9451M,2023-09-03T15:36:34,101.706009,2.7522
WA9451M,2023-09-03T15:37:04,0.0,0.0
WA9451M,2023-09-03T15:37:34,101.706009,2.75227
WA9451M,2023-09-03T15:38:04,101.706009,2.75227
WA9451M,2023-09-03T15:38:34,101.706009,2.75225
WA9451M,2023-09-03T15:39:04,101.706009,2.7523
WA9451M,2023-09-03T15:43:04,101.71283,2.74852
WA9451M,2023-09-03T15:43:34,101.71283,2.7485
WA9451M,2023-09-03T15:44:04,101.71283,2.74847
WA9451M,2023-09-03T15:44:34,101.71283,2.74847
WA9451M,2023-09-03T15:47:04,0.0,0.0
WA9451M,2023-09-03T15:48:04,101.705833,2.75207
WA9451M,2023-09-03T15:48:34,101.705833,2.75208
WA9451M,2023-09-03T15:49:04,101.705833,2.75208
WA9451M,2023-09-03T15:49:34,101.706009,2.7521
WA9451M,2023-09-03T15:50:04,101.706009,2.75215
WA9451M,2023-09-03T15:50:34,101.706009,2.7521
WA9451M,2023-09-03T15:51:04,101.706009,2.75208
WA9451M,2023-09-03T15:51:34,101.706009,2.7521
WA9451M,2023-09-03T15:52:04,101.706009,2.7521
WA9451M,2023-09-03T15:52:34,101.706009,2.75223
WA9451M,2023-09-03T15:53:04,101.706009,2.7522
WA9451M,2023-09-03T15:53:34,101.706009,2.7522
WA9451M,2023-09-03T15:54:04,101.706169,2.7522
WA9451M,2023-09-03T15:55:34,101.705498,2.752
WA9451M,2023-09-03T15:56:04,101.705658,2.75195
WA9451M,2023-09-03T15:56:34,101.705498,2.75193
WA9451M,2023-09-03T15:57:04,101.705658,2.75192
WA9451M,2023-09-03T15:57:34,101.705833,2.75198
WA9451M,2023-09-03T15:58:04,0.0,0.0
WA9451M,2023-09-03T15:58:34,0.0,0.0
WA9451M,2023-09-03T15:59:04,0.0,0.0
WA9451M,2023-09-03T15:59:34,101.705658,2.75227
WA9451M,2023-09-03T16:00:04,101.705658,2.75222
WA9451M,2023-09-03T16:00:34,101.705658,2.75215
WA9451M,2023-09-03T16:01:04,101.705833,2.75213
WA9451M,2023-09-03T16:01:34,101.705833,2.75207
WA9451M,2023-09-03T16:02:04,101.706009,2.75215
WA9451M,2023-09-03T16:02:34,101.706009,2.7522
WA9451M,2023-09-03T16:03:04,101.706009,2.75213
WA9451M,2023-09-03T16:03:34,101.705833,2.75218
WA9451M,2023-09-03T16:08:04,101.712662,2.74862
WA9451M,2023-09-03T16:08:33,101.712502,2.74852
WA9451M,2023-09-03T16:13:34,101.705833,2.75218
WA9451M,2023-09-03T16:14:03,101.706009,2.75212
WA9451M,2023-09-03T16:14:34,101.706009,2.75213
WA9451M,2023-09-03T16:15:04,101.706009,2.75213
WA9451M,2023-09-03T16:15:33,101.706009,2.7522
WA9451M,2023-09-03T16:16:03,101.706009,2.7522
WA9451M,2023-09-03T16:16:33,101.706009,2.7522
WA9451M,2023-09-03T16:17:04,101.706009,2.75222
WA9451M,2023-09-03T16:17:34,101.706009,2.75217
WA9451M,2023-09-03T16:18:03,101.706009,2.75213
WA9451M,2023-09-03T16:18:33,101.706009,2.75217
WA9451M,2023-09-03T16:19:33,101.705498,2.75203
WA9451M,2023-09-03T16:20:03,101.705658,2.75205
WA9451M,2023-09-03T16:20:33,101.705498,2.75212
WA9451M,2023-09-03T16:21:03,101.705658,2.7521
WA9451M,2023-09-03T16:21:33,101.705658,2.75202
WA9451M,2023-09-03T16:22:03,101.705498,2.75227
WA9451M,2023-09-03T16:22:33,101.705833,2.75222
WA9451M,2023-09-03T16:23:03,101.705833,2.75215
WA9451M,2023-09-03T16:23:33,101.705833,2.75217
WA9451M,2023-09-03T16:24:03,0.0,0.0
WA9451M,2023-09-03T16:25:04,0.0,0.0
WA9451M,2023-09-03T16:25:34,0.0,0.0
WA9451M,2023-09-03T16:26:04,0.0,0.0
WA9451M,2023-09-03T16:26:34,0.0,0.0
WA9451M,2023-09-03T16:27:04,0.0,0.0
WA9451M,2023-09-03T16:27:33,0.0,0.0
WA9451M,2023-09-03T16:28:03,0.0,0.0
WA9451M,2023-09-03T16:28:33,101.706329,2.75218
WA9451M,2023-09-03T16:29:03,0.0,0.0
WA9451M,2023-09-03T16:29:33,101.70649,2.75218
WA9451M,2023-09-03T16:30:03,101.70649,2.75207
WA9451M,2023-09-03T16:30:33,101.706169,2.75212
WA9451M,2023-09-03T16:31:04,0.0,0.0
WA9451M,2023-09-03T16:35:33,101.712662,2.74807
WA9451M,2023-09-03T16:36:03,101.712502,2.74795
WA9451M,2023-09-03T16:40:33,101.705658,2.75215
WA9451M,2023-09-03T16:41:03,0.0,0.0
WA9451M,2023-09-03T16:41:33,0.0,0.0
WA9451M,2023-09-03T16:42:03,0.0,0.0
WA9451M,2023-09-03T16:42:33,0.0,0.0
WA9451M,2023-09-03T16:44:03,101.706169,2.75225
WA9451M,2023-09-03T16:44:33,101.706009,2.75228
WA9451M,2023-09-03T16:45:03,101.705833,2.75228
WA9451M,2023-09-03T16:45:33,101.706009,2.75227
WA9451M,2023-09-03T16:46:03,101.706009,2.75227
WA9451M,2023-09-03T16:46:33,101.706009,2.75228
WA9451M,2023-09-03T16:47:03,101.706009,2.75228
WA9451M,2023-09-03T16:48:03,101.705658,2.75195
WA9451M,2023-09-03T16:48:33,101.705658,2.75212
WA9451M,2023-09-03T16:49:03,101.705833,2.75193
WA9451M,2023-09-03T16:49:33,101.705658,2.75195
WA9451M,2023-09-03T16:51:03,101.705658,2.7521
WA9451M,2023-09-03T16:51:33,101.705658,2.75213
WA9451M,2023-09-03T16:52:03,101.705833,2.75208
WA9451M,2023-09-03T16:53:03,101.705833,2.75217
WA9451M,2023-09-03T16:55:03,101.70649,2.7521
WA9451M,2023-09-03T16:55:33,101.706169,2.75223
WA9451M,2023-09-03T16:56:33,101.706329,2.75227
WA9451M,2023-09-03T16:57:03,101.706169,2.7523
WA9451M,2023-09-03T17:00:33,101.71283,2.74855
WA9451M,2023-09-03T17:01:03,101.712662,2.74823
WA9451M,2023-09-03T17:01:33,101.712662,2.74807
WA9451M,2023-09-03T17:04:33,0.0,0.0
WA9451M,2023-09-03T17:06:03,0.0,0.0
WA9451M,2023-09-03T17:08:33,0.0,0.0
WA9451M,2023-09-03T17:09:33,0.0,0.0
WA9451M,2023-09-03T17:10:03,0.0,0.0
WA9451M,2023-09-03T17:10:33,0.0,0.0
WA9451M,2023-09-03T17:12:33,101.706009,2.75193
WA9451M,2023-09-03T17:13:03,101.706009,2.75178
WA9451M,2023-09-03T17:13:33,101.705833,2.75187
WA9451M,2023-09-03T17:14:03,101.705833,2.7519
WA9451M,2023-09-03T17:14:33,101.705833,2.75183
WA9451M,2023-09-03T17:15:03,101.705833,2.7519
WA9451M,2023-09-03T17:15:33,101.706009,2.75222
WA9451M,2023-09-03T17:16:03,101.705833,2.7524
WA9451M,2023-09-03T17:16:33,101.705833,2.7524
WA9451M,2023-09-03T17:17:03,101.705833,2.75242
WA9451M,2023-09-03T17:21:03,101.712662,2.74827
WA9451M,2023-09-03T17:21:33,101.712662,2.74817
WA9451M,2023-09-03T17:25:33,101.705658,2.75197
WA9451M,2023-09-03T17:33:33,101.705658,2.75193
WA9451M,2023-09-03T17:34:03,101.705658,2.75187
WA9451M,2023-09-03T17:35:33,101.705833,2.75203
WA9451M,2023-09-03T17:36:03,101.705658,2.75203
WA9451M,2023-09-03T17:36:33,101.705658,2.75205
WA9451M,2023-09-03T17:37:03,101.705658,2.75207
WA9451M,2023-09-03T17:37:33,101.705658,2.75202
WA9451M,2023-09-03T17:38:03,101.705833,2.75213
WA9451M,2023-09-03T17:38:33,101.705833,2.7521
WA9451M,2023-09-03T17:39:03,101.705658,2.75255
WA9451M,2023-09-03T17:39:33,101.705833,2.75223
WA9451M,2023-09-03T17:40:03,101.705833,2.75212
WA9451M,2023-09-03T17:40:33,101.706009,2.75198
WA9451M,2023-09-03T17:42:03,0.0,0.0
WA9451M,2023-09-03T17:44:33,101.712662,2.7485
WA9451M,2023-09-03T17:45:03,101.71283,2.74857
WA9451M,2023-09-03T17:45:33,101.71283,2.74863
WA9451M,2023-09-03T17:48:03,0.0,0.0
WA9451M,2023-09-03T17:49:03,101.705833,2.75213
WA9451M,2023-09-03T17:59:03,0.0,0.0
WA9451M,2023-09-03T18:01:33,101.712662,2.74853
WA9451M,2023-09-03T18:02:03,101.712502,2.7484
WA9451M,2023-09-03T18:02:33,101.712502,2.74842
WA9451M,2023-09-03T18:05:03,0.0,0.0
WA9451M,2023-09-03T18:06:03,101.705658,2.75203
WA9451M,2023-09-03T18:06:33,101.705833,2.75195
WA9451M,2023-09-03T18:07:03,101.705833,2.75197
WA9451M,2023-09-03T18:07:33,101.705833,2.75202
WA9451M,2023-09-03T18:08:03,101.705833,2.75198
WA9451M,2023-09-03T18:08:33,101.705833,2.75215
WA9451M,2023-09-03T18:09:03,101.705833,2.75223
WA9451M,2023-09-03T18:09:33,101.705833,2.75218
WA9451M,2023-09-03T18:10:03,101.705833,2.7522
WA9451M,2023-09-03T18:10:33,101.705658,2.75223
WA9451M,2023-09-03T18:11:03,101.705658,2.75222
WA9451M,2023-09-03T18:13:03,101.705658,2.752
WA9451M,2023-09-03T18:13:33,101.705658,2.75182
WA9451M,2023-09-03T18:14:03,101.705658,2.7519
WA9451M,2023-09-03T18:15:03,101.705833,2.75222
WA9451M,2023-09-03T18:15:33,0.0,0.0
WA9451M,2023-09-03T18:16:03,0.0,0.0
WA9451M,2023-09-03T18:20:03,101.712502,2.74838
WA9451M,2023-09-03T18:23:33,101.705658,2.75158
WA9451M,2023-09-03T18:24:33,101.705833,2.75213
WA9451M,2023-09-03T18:25:03,101.705833,2.7522
WA9451M,2023-09-03T18:25:33,101.706009,2.75217
WA9451M,2023-09-03T18:26:03,101.706009,2.75213
WA9451M,2023-09-03T18:26:33,101.706169,2.75212
WA9451M,2023-09-03T18:27:03,101.706169,2.75212
WA9451M,2023-09-03T18:33:33,0.0,0.0
WA9451M,2023-09-03T18:34:03,0.0,0.0
WA9451M,2023-09-03T18:34:33,0.0,0.0
WA9451M,2023-09-03T18:35:03,0.0,0.0
WA9451M,2023-09-03T18:35:33,101.706169,2.75215
WA9451M,2023-09-03T18:36:03,101.706169,2.75218
WA9451M,2023-09-03T18:40:42,101.712502,2.7481
WA9451M,2023-09-03T18:41:48,101.710999,2.74607
WA9451M,2023-09-03T18:43:13,0.0,0.0
WA9451M,2023-09-03T19:00:12,101.706009,2.75193
WA9451M,2023-09-03T19:00:42,101.705833,2.752
WA9451M,2023-09-03T19:01:12,101.705833,2.75205
WA9451M,2023-09-03T19:01:42,101.705833,2.75203
WA9451M,2023-09-03T19:02:42,101.706009,2.7523
WA9451M,2023-09-03T19:03:12,101.706169,2.75232
WA9451M,2023-09-03T19:03:42,101.706329,2.7523
WA9451M,2023-09-03T19:04:12,0.0,0.0
WA9451M,2023-09-03T19:04:42,0.0,0.0
WA9451M,2023-09-03T19:05:12,0.0,0.0
WA9451M,2023-09-03T19:05:42,0.0,0.0
WA9451M,2023-09-03T19:09:12,101.712502,2.74873
WA9451M,2023-09-03T19:09:42,101.71283,2.74852
WA9451M,2023-09-03T19:10:12,101.71283,2.74843
WA9451M,2023-09-03T19:10:42,101.712662,2.74835
WA9451M,2023-09-03T19:11:12,101.712662,2.74837
WA9451M,2023-09-03T19:25:12,101.706009,2.7519
WA9451M,2023-09-03T19:25:42,101.705833,2.75198
WA9451M,2023-09-03T19:26:12,101.705833,2.75208
WA9451M,2023-09-03T19:26:42,101.705833,2.75205
WA9451M,2023-09-03T19:27:42,101.705833,2.75218
WA9451M,2023-09-03T19:28:12,101.705833,2.75208
WA9451M,2023-09-03T19:28:42,101.705833,2.75225
WA9451M,2023-09-03T19:29:12,101.705833,2.75218
WA9451M,2023-09-03T19:29:42,101.705658,2.75197
WA9451M,2023-09-03T19:30:12,101.705833,2.75212
WA9451M,2023-09-03T19:32:42,101.706009,2.75233
WA9451M,2023-09-03T19:33:12,101.705833,2.75217
WA9451M,2023-09-03T19:33:42,101.706009,2.7522
WA9451M,2023-09-03T19:34:12,101.706169,2.75215
WA9451M,2023-09-03T19:34:41,0.0,0.0
WA9451M,2023-09-03T19:38:12,101.712997,2.7485
WA9451M,2023-09-03T19:41:12,0.0,0.0
WA9451M,2023-09-03T20:13:11,101.705833,2.75205
WA9451M,2023-09-03T20:13:41,101.705833,2.7519
WA9451M,2023-09-03T20:14:11,101.705658,2.752
WA9451M,2023-09-03T20:14:41,101.705658,2.75215
WA9451M,2023-09-03T20:15:11,101.705833,2.75215
WA9451M,2023-09-03T20:15:41,101.705833,2.75213
WA9451M,2023-09-03T20:16:11,101.705833,2.75212
WA9451M,2023-09-03T20:17:11,101.706009,2.75218
WA9451M,2023-09-03T20:17:41,101.706009,2.7521
WA9451M,2023-09-03T20:18:11,101.706009,2.75215
WA9451M,2023-09-03T20:18:41,101.706009,2.7521
WA9451M,2023-09-03T20:19:11,101.706009,2.75212
WA9451M,2023-09-03T20:19:41,101.706009,2.7521
WA9451M,2023-09-03T20:20:11,101.706009,2.75222
WA9451M,2023-09-03T20:20:41,101.706169,2.7522
WA9451M,2023-09-03T20:21:11,101.70649,2.75218
WA9451M,2023-09-03T20:24:41,101.712502,2.74873
WA9451M,2023-09-03T20:25:11,101.71283,2.74855
WA9451M,2023-09-03T20:25:41,101.71283,2.74847
WA9451M,2023-09-03T20:28:41,0.0,0.0
WA9451M,2023-09-03T20:34:11,101.705658,2.75207
WA9451M,2023-09-03T20:34:41,101.705658,2.75218
WA9451M,2023-09-03T20:35:11,101.705658,2.75213
WA9451M,2023-09-03T20:35:41,101.705658,2.75215
WA9451M,2023-09-03T20:36:11,0.0,0.0
WA9451M,2023-09-03T20:36:41,0.0,0.0
WA9451M,2023-09-03T20:37:11,0.0,0.0
WA9451M,2023-09-03T20:37:41,0.0,0.0
WA9451M,2023-09-03T20:38:11,0.0,0.0
WA9451M,2023-09-03T20:38:41,0.0,0.0
WA9451M,2023-09-03T20:39:11,0.0,0.0
WA9451M,2023-09-03T20:40:41,0.0,0.0
WA9451M,2023-09-03T20:41:11,0.0,0.0
WA9451M,2023-09-03T20:42:11,101.706169,2.75238
WA9451M,2023-09-03T20:42:41,101.706009,2.75235
WA9451M,2023-09-03T20:43:11,0.0,0.0
WA9451M,2023-09-03T20:43:41,0.0,0.0
WA9451M,2023-09-03T20:44:11,101.706169,2.75233
WA9451M,2023-09-03T20:45:11,0.0,0.0
WA9451M,2023-09-03T20:47:41,101.712662,2.74855
WA9451M,2023-09-03T20:48:11,101.712662,2.74847
WA9451M,2023-09-03T20:48:41,101.712662,2.7484
WA9451M,2023-09-03T20:52:41,101.705498,2.75163
WA9451M,2023-09-03T20:53:11,101.705833,2.752
WA9451M,2023-09-03T21:10:11,0.0,0.0
WA9451M,2023-09-03T21:10:41,101.706169,2.75225
WA9451M,2023-09-03T21:11:11,101.706169,2.75225
WA9451M,2023-09-03T21:11:41,0.0,0.0
WA9451M,2023-09-03T21:12:11,101.705833,2.75228
WA9451M,2023-09-03T21:15:41,101.712662,2.74843
WA9451M,2023-09-03T21:36:11,101.706009,2.7523
WA9451M,2023-09-03T21:36:41,101.706009,2.75228
WA9451M,2023-09-03T21:37:11,101.706009,2.75227
WA9451M,2023-09-03T21:41:11,101.712502,2.74827
WA9451M,2023-09-03T21:55:11,101.706009,2.75228
WA9451M,2023-09-03T21:55:41,101.706009,2.75227
WA9451M,2023-09-03T21:56:11,101.706009,2.75232
WA9451M,2023-09-03T22:00:11,101.712502,2.74818
WA9451M,2023-09-03T22:00:41,101.712502,2.74797
WA9451M,2023-09-03T22:05:11,101.706009,2.75215
WA9451M,2023-09-03T22:20:41,101.706009,2.75232
WA9451M,2023-09-03T22:21:11,101.706009,2.75228
WA9451M,2023-09-03T22:21:41,101.706009,2.75238
WA9451M,2023-09-03T22:22:11,101.705833,2.75243
WA9451M,2023-09-03T22:22:41,101.705833,2.75243
WA9451M,2023-09-03T22:23:11,101.705833,2.75242
WA9451M,2023-09-03T22:27:11,101.71283,2.74843
WA9451M,2023-09-03T22:27:41,101.712662,2.74807
WA9451M,2023-09-03T22:28:41,101.712502,2.74745
WA9451M,2023-09-03T22:29:11,101.712341,2.74755
WA9451M,2023-09-03T22:29:41,101.712158,2.74758
WA9451M,2023-09-03T22:44:41,0.0,0.0
WA9451M,2023-09-03T22:45:11,0.0,0.0
WA9451M,2023-09-03T22:45:41,0.0,0.0
WA9451M,2023-09-03T22:46:11,101.706169,2.75242
WA9451M,2023-09-03T22:46:41,101.706169,2.7524
WA9451M,2023-09-03T22:47:11,101.706169,2.75235
WA9451M,2023-09-03T22:47:41,101.706009,2.75233
WA9451M,2023-09-03T22:51:11,101.71283,2.7484
WA9451M,2023-09-03T22:51:41,101.71283,2.74815
WA9451M,2023-09-03T22:52:11,101.71283,2.74792
WA9451M,2023-09-03T22:52:41,101.71283,2.74777
WA9451M,2023-09-03T22:56:11,101.705658,2.75203
WA9451M,2023-09-03T23:30:11,101.706169,2.7521
WA9451M,2023-09-03T23:30:41,101.706169,2.75195
WA9451M,2023-09-03T23:31:11,101.706009,2.75203
WA9451M,2023-09-03T23:31:41,101.706009,2.75208
WA9451M,2023-09-03T23:32:11,101.706009,2.75213
WA9451M,2023-09-03T23:32:41,101.706009,2.7522
WA9451M,2023-09-03T23:36:11,101.712502,2.7487
WA9451M,2023-09-03T23:37:11,101.712662,2.7484
WA9451M,2023-09-03T23:38:11,101.712502,2.74815
WA9451M,2023-09-03T23:41:41,0.0,0.0
WA9451M,2023-09-03T23:59:41,0.0,0.0
WA9451M,2023-09-04T00:00:11,101.706009,2.75218
WA9451M,2023-09-04T00:00:41,101.706009,2.75225
WA9451M,2023-09-04T00:01:11,101.706009,2.75223
WA9451M,2023-09-04T00:01:41,101.706009,2.75225
WA9451M,2023-09-04T00:02:11,101.706009,2.75223
WA9451M,2023-09-04T00:03:11,0.0,0.0
WA9451M,2023-09-04T00:05:41,101.712662,2.7484
WA9451M,2023-09-04T00:07:41,101.712662,2.7484
WA9451M,2023-09-04T00:08:11,101.712662,2.7485
WA9451M,2023-09-04T00:08:41,101.71283,2.74855
WA9451M,2023-09-04T00:09:11,101.71283,2.74858
WA9451M,2023-09-04T00:09:41,101.71283,2.7486
WA9451M,2023-09-04T00:10:11,101.71283,2.7486
WA9451M,2023-09-04T00:10:41,101.71283,2.74855
WA9451M,2023-09-04T00:13:41,0.0,0.0
WA9451M,2023-09-04T00:14:41,101.705658,2.75193
WA9451M,2023-09-04T00:29:10,101.706009,2.75203
WA9451M,2023-09-04T00:29:40,101.706009,2.75198
WA9451M,2023-09-04T00:30:10,101.706009,2.75195
WA9451M,2023-09-04T00:34:10,101.712662,2.74832
WA9451M,2023-09-04T00:34:40,101.712662,2.74828
WA9451M,2023-09-04T00:37:40,0.0,0.0
WA9451M,2023-09-04T01:00:10,101.71283,2.7485
WA9451M,2023-09-04T01:00:40,101.712662,2.7483
WA9451M,2023-09-04T01:01:10,101.712502,2.74807
WA9451M,2023-09-04T01:27:40,0.0,0.0
WA9451M,2023-09-04T01:30:10,101.71283,2.74845
WA9451M,2023-09-04T01:30:40,101.71283,2.74843
WA9451M,2023-09-04T01:31:40,101.71283,2.74845
WA9451M,2023-09-04T01:32:10,101.71283,2.74848
WA9451M,2023-09-04T01:32:40,101.71283,2.74848
WA9451M,2023-09-04T01:33:10,101.71283,2.74847
WA9451M,2023-09-04T01:33:40,101.71283,2.74848
WA9451M,2023-09-04T01:34:10,101.712662,2.74845
WA9451M,2023-09-04T01:34:40,101.712662,2.74845
WA9451M,2023-09-04T01:35:10,101.712662,2.74845
WA9451M,2023-09-04T02:08:40,101.71283,2.74835
WA9451M,2023-09-04T02:09:10,101.712662,2.74828
WA9451M,2023-09-04T02:54:40,101.706169,2.75222
WA9451M,2023-09-04T02:58:40,101.712341,2.74817
WA9451M,2023-09-04T03:03:10,101.705658,2.75208
WA9451M,2023-09-04T03:03:40,101.705658,2.75202
WA9451M,2023-09-04T03:04:10,101.705658,2.75207
WA9451M,2023-09-04T03:04:40,101.705833,2.7521
WA9451M,2023-09-04T03:05:10,101.705833,2.75208
